aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,cruise_mode,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,-10,39000,0.65,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1131.0,194,2500,39003,372.793380268962,194.0,39003,False,0.65,False,700
CJ1,Flatwing,0,-10,39000,0.65,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,963.0,167,2200,39003,372.7777268949554,191.0,39003,False,0.6499727068836444,False,700
CJ1,Flatwing,0,-10,39000,0.65,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,796.0,140,1900,39003,370.319540402881,190.0,39003,False,0.6456866296504715,True,700
CJ1,Flatwing,0,-10,39000,0.65,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,630.0,113,1600,39003,367.6723125902353,189.0,39003,False,0.6410709412576727,True,700
CJ1,Flatwing,0,-10,39000,0.64,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1297.0,221,2740,39002,367.0580974955933,191.0,39002,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.64,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1276.0,219,2740,39002,367.0580974955933,191.0,39002,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.64,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1134.0,196,2500,39003,367.0580974955933,191.0,39003,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.64,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,964.0,168,2200,39003,367.0580974955933,191.0,39003,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.64,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,796.0,140,1900,39003,367.0580974955933,191.0,39003,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.64,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,630.0,113,1600,39003,367.0580974955933,191.0,39003,False,0.64,False,700
CJ1,Flatwing,0,-10,39000,0.63,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1306.0,225,2740,39002,361.3228147222247,188.0,39002,False,0.63,False,700
CJ1,Flatwing,0,-10,39000,0.63,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1283.0,222,2740,39002,361.3228147222247,188.0,39002,False,0.63,False,700
CJ1,Flatwing,0,-10,39000,0.63,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1140.0,199,2500,39003,361.3228147222247,188.0,39003,False,0.63,False,700
