# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:08
# Original Data Points: 2564
# Sampled Data Points (5-sec intervals): 2564
# Time Range: 0 - 13130 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
9868,41010,945.8,375,181,0,780,779,8446,1467,561,0.654,0.0
9874,41010,946.3,375,181,0,780,779,8445,1466,561,0.654,0.0
9878,41010,946.9,375,181,0,780,779,8444,1465,561,0.654,0.0
9884,41010,947.4,375,181,0,780,779,8444,1465,561,0.654,0.0
9888,41010,947.9,375,181,0,780,779,8443,1464,561,0.654,0.0
9894,41010,948.4,375,181,0,780,779,8442,1463,561,0.654,0.0
9898,41010,948.9,375,181,0,780,779,8441,1462,561,0.654,0.0
9904,41010,949.5,375,181,0,780,779,8441,1462,561,0.654,0.0
9908,41010,950.0,375,181,0,780,779,8440,1461,561,0.654,0.0
9914,41010,950.5,375,181,0,780,779,8439,1460,561,0.654,0.0
9918,41010,951.0,375,181,0,780,779,8438,1459,561,0.654,0.0
9924,41010,951.6,375,181,0,780,779,8437,1458,561,0.654,0.0
9928,41010,952.1,375,181,0,780,779,8437,1458,561,0.654,0.0
9934,41010,952.6,375,181,0,780,779,8436,1457,561,0.654,0.0
9938,41010,953.1,375,181,0,780,779,8435,1456,561,0.654,0.0
9944,41010,953.6,375,181,0,780,779,8434,1455,561,0.654,0.0
9948,41010,954.2,375,181,0,780,779,8434,1455,561,0.654,0.0
9954,41010,954.7,375,181,0,780,779,8433,1454,561,0.654,0.0
9958,41010,955.2,375,181,0,780,779,8432,1453,561,0.654,0.0
9964,41010,955.7,375,181,0,780,779,8431,1452,561,0.654,0.0
9968,41010,956.2,375,181,0,780,779,8430,1451,561,0.654,0.0
9974,41010,956.8,375,181,0,780,779,8430,1451,561,0.654,0.0
9978,41010,957.3,375,181,0,780,779,8429,1450,561,0.654,0.0
9984,41010,957.8,375,181,0,780,779,8428,1449,561,0.654,0.0
9988,41010,958.3,375,181,0,780,779,8427,1448,561,0.654,0.0
9994,41010,958.9,375,181,0,780,779,8427,1448,561,0.654,0.0
9998,41010,959.4,375,181,0,780,779,8426,1447,561,0.654,0.0
10004,41010,959.9,375,181,0,780,779,8425,1446,561,0.654,0.0
10008,41010,960.4,375,181,0,780,779,8424,1445,561,0.654,0.0
10014,41010,960.9,375,181,0,780,779,8423,1444,561,0.654,0.0
10018,41010,961.5,375,181,0,780,779,8423,1444,561,0.654,0.0
10024,41010,962.0,375,181,0,780,779,8422,1443,561,0.654,0.0
10028,41010,962.5,375,181,0,780,779,8421,1442,561,0.654,0.0
10034,41010,963.0,375,181,0,780,779,8420,1441,561,0.655,0.0
10038,41010,963.5,375,181,0,780,779,8420,1441,561,0.655,0.0
10044,41010,964.1,375,181,0,780,779,8419,1440,561,0.655,0.0
10048,41010,964.6,375,181,0,780,779,8418,1439,561,0.655,0.0
10054,41010,965.1,375,181,0,780,779,8417,1438,561,0.655,0.0
10058,41010,965.6,375,181,0,780,779,8416,1437,561,0.655,0.0
10064,41010,966.2,375,181,0,780,779,8416,1437,561,0.655,0.0
10068,41010,966.7,375,181,0,780,779,8415,1436,561,0.655,0.0
10074,41010,967.2,375,181,0,780,779,8414,1435,561,0.655,0.0
10078,41010,967.7,375,181,0,780,779,8413,1434,561,0.655,0.0
10084,41010,968.2,375,181,0,780,779,8413,1434,561,0.655,0.0
10088,41010,968.8,375,181,0,780,779,8412,1433,561,0.655,0.0
10094,41010,969.3,375,181,0,780,779,8411,1432,561,0.655,0.0
10098,41010,969.8,375,181,0,780,779,8410,1431,561,0.655,0.0
10104,41010,970.3,375,181,0,780,779,8409,1430,561,0.655,0.0
10108,41010,970.8,375,181,0,780,779,8409,1430,561,0.655,0.0
10114,41010,971.4,375,181,0,780,779,8408,1429,561,0.655,0.0
10118,41010,971.9,375,181,0,780,779,8407,1428,561,0.655,0.0
10124,41010,972.4,375,181,0,780,779,8406,1427,561,0.655,0.0
10128,41010,972.9,375,181,0,780,779,8406,1427,561,0.655,0.0
10134,41010,973.5,375,181,0,780,779,8405,1426,561,0.655,0.0
10138,41010,974.0,376,181,0,780,779,8404,1425,561,0.655,0.0
10144,41010,974.5,376,181,0,780,779,8403,1424,561,0.655,0.0
10148,41010,975.0,376,181,0,780,779,8402,1423,561,0.655,0.0
10154,41010,975.5,376,181,0,780,779,8402,1423,561,0.655,0.0
10158,41010,976.1,376,181,0,780,779,8401,1422,561,0.655,0.0
10164,41010,976.6,376,181,0,780,779,8400,1421,561,0.655,0.0
10168,41010,977.1,376,181,0,780,779,8399,1420,561,0.655,0.0
10174,41010,977.6,376,181,0,780,779,8398,1419,561,0.655,0.0
10178,41010,978.1,376,181,0,780,779,8398,1419,561,0.655,0.0
10184,41010,978.7,376,181,0,780,779,8397,1418,561,0.655,0.0
10188,41010,979.2,376,181,0,780,779,8396,1417,561,0.655,0.0
10194,41010,979.7,376,181,0,780,779,8395,1416,561,0.655,0.0
10198,41010,980.2,376,181,0,780,779,8395,1416,561,0.655,0.0
10204,41010,980.8,376,181,0,780,779,8394,1415,561,0.655,0.0
10208,41010,981.3,376,181,0,780,779,8393,1414,561,0.655,0.0
10214,41010,981.8,376,181,0,780,779,8392,1413,561,0.655,0.0
10218,41010,982.3,376,181,0,780,779,8391,1412,561,0.655,0.0
10224,41010,982.8,376,181,0,780,779,8391,1412,561,0.655,0.0
10228,41010,983.4,376,181,0,780,779,8390,1411,561,0.655,0.0
10234,41010,983.9,376,181,0,780,779,8389,1410,561,0.655,0.0
10238,41010,984.4,376,181,0,780,779,8388,1409,561,0.655,0.0
10244,41010,984.9,376,181,0,780,779,8388,1409,561,0.655,0.0
10248,41010,985.4,376,181,0,780,779,8387,1408,561,0.655,0.0
10254,41010,986.0,376,181,0,780,779,8386,1407,561,0.655,0.0
10258,41010,986.5,376,181,0,780,779,8385,1406,561,0.655,0.0
10264,41010,987.0,376,181,0,780,779,8384,1405,561,0.655,0.0
10268,41010,987.5,376,181,0,780,779,8384,1405,561,0.655,0.0
10274,41010,988.1,376,181,0,780,779,8383,1404,561,0.655,0.0
10278,41010,988.6,376,181,0,780,779,8382,1403,561,0.655,0.0
10284,41010,989.1,376,181,0,780,779,8381,1402,561,0.655,0.0
10288,41010,989.6,376,181,0,780,779,8381,1402,561,0.655,0.0
10294,41010,990.1,376,181,0,780,779,8380,1401,561,0.655,0.0
10298,41010,990.7,376,181,0,780,779,8379,1400,561,0.655,0.0
10304,41010,991.2,376,181,0,780,779,8378,1399,561,0.655,0.0
10308,41010,991.7,376,181,0,780,779,8377,1398,561,0.655,0.0
10314,41010,992.2,376,181,0,780,779,8377,1398,561,0.655,0.0
10318,41010,992.8,376,181,0,780,779,8376,1397,561,0.655,0.0
10324,41010,993.3,376,181,0,780,779,8375,1396,561,0.655,0.0
10328,41010,993.8,376,181,0,780,779,8374,1395,561,0.655,0.0
10334,41010,994.3,376,181,0,780,779,8374,1395,561,0.655,0.0
10338,41010,994.8,376,181,0,780,779,8373,1394,561,0.655,0.0
10344,41010,995.4,376,181,0,780,779,8372,1393,561,0.655,0.0
10348,41010,995.9,376,181,0,780,779,8371,1392,561,0.655,0.0
10354,41010,996.4,376,181,0,780,779,8370,1391,561,0.655,0.0
10358,41010,996.9,376,181,0,780,779,8370,1391,561,0.655,0.0
10364,41010,997.5,376,181,0,780,779,8369,1390,561,0.655,0.0
10368,41010,998.0,376,181,0,780,779,8368,1389,561,0.655,0.0
10374,41010,998.5,376,181,0,780,779,8367,1388,561,0.655,0.0
10378,41010,999.0,376,181,0,780,779,8367,1388,561,0.655,0.0
10384,41010,999.5,376,181,0,780,779,8366,1387,561,0.655,0.0
10388,41010,1000.1,376,181,0,780,779,8365,1386,561,0.655,0.0
10394,41010,1000.6,376,181,0,780,779,8364,1385,561,0.655,0.0
10398,41010,1001.1,376,181,0,780,779,8363,1384,561,0.655,0.0
10404,41010,1001.6,376,181,0,780,779,8363,1384,561,0.655,0.0
10408,41010,1002.1,376,181,0,780,779,8362,1383,561,0.655,0.0
10414,41010,1002.7,376,181,0,780,779,8361,1382,561,0.655,0.0
10418,41010,1003.2,376,181,0,780,779,8360,1381,561,0.655,0.0
10424,41010,1003.7,376,181,0,780,779,8359,1380,561,0.655,0.0
10428,41010,1004.2,376,181,0,780,779,8359,1380,561,0.655,0.0
10434,41010,1004.8,376,181,0,780,779,8358,1379,561,0.655,0.0
10438,41010,1005.3,376,181,0,780,779,8357,1378,561,0.655,0.0
10444,41010,1005.8,376,181,0,780,779,8356,1377,561,0.655,0.0
10448,41010,1006.3,376,181,0,780,779,8356,1377,561,0.655,0.0
10454,41010,1006.8,376,181,0,780,779,8355,1376,561,0.655,0.0
10458,41010,1007.4,376,181,0,780,779,8354,1375,561,0.655,0.0
10464,41010,1007.9,376,181,0,780,779,8353,1374,561,0.655,0.0
10468,41010,1008.4,376,181,0,780,779,8352,1373,561,0.655,0.0
10474,41010,1008.9,376,181,0,780,779,8352,1373,561,0.655,0.0
10478,41010,1009.5,376,181,0,780,779,8351,1372,561,0.655,0.0
10484,41010,1010.0,376,181,0,780,779,8350,1371,561,0.655,0.0
10488,41010,1010.5,376,181,0,780,779,8349,1370,561,0.655,0.0
10494,41010,1011.0,376,181,0,780,779,8349,1370,561,0.655,0.0
10498,41010,1011.5,376,181,0,780,779,8348,1369,561,0.655,0.0
10504,41010,1012.1,376,181,0,780,779,8347,1368,561,0.655,0.0
10508,41010,1012.6,376,181,0,780,779,8346,1367,561,0.655,0.0
10514,41010,1013.1,376,181,0,780,779,8345,1366,561,0.656,0.0
10518,41010,1013.6,376,181,0,780,779,8345,1366,561,0.656,0.0
10524,41010,1014.2,376,181,0,780,779,8344,1365,561,0.656,0.0
10528,41010,1014.7,376,181,0,780,779,8343,1364,561,0.656,0.0
10534,41010,1015.2,376,181,0,780,779,8342,1363,561,0.656,0.0
10538,41010,1015.7,376,181,0,780,779,8342,1363,561,0.656,0.0
10544,41010,1016.2,376,181,0,780,779,8341,1362,561,0.656,0.0
10548,41010,1016.8,376,181,0,780,779,8340,1361,561,0.656,0.0
10554,41010,1017.3,376,181,0,780,779,8339,1360,561,0.656,0.0
10558,41010,1017.8,376,181,0,780,779,8338,1359,561,0.656,0.0
10564,41010,1018.3,376,181,0,780,779,8338,1359,561,0.656,0.0
10568,41010,1018.9,376,181,0,780,779,8337,1358,561,0.656,0.0
10574,41010,1019.4,376,181,0,780,779,8336,1357,561,0.656,0.0
10578,41010,1019.9,376,181,0,780,779,8335,1356,561,0.656,0.0
10584,41010,1020.4,376,181,0,780,779,8335,1356,561,0.656,0.0
10588,41010,1020.9,376,181,0,780,779,8334,1355,561,0.656,0.0
10594,41010,1021.5,376,181,0,780,779,8333,1354,561,0.656,0.0
10598,41010,1022.0,376,181,0,780,779,8332,1353,561,0.656,0.0
10604,41010,1022.5,376,181,0,780,779,8331,1352,561,0.656,0.0
10608,41010,1023.0,376,181,0,780,779,8331,1352,562,0.656,0.0
10614,41010,1023.6,376,181,0,780,779,8330,1351,562,0.656,0.0
10618,41010,1024.1,376,181,0,780,779,8329,1350,562,0.656,0.0
10624,41010,1024.6,376,181,0,780,779,8328,1349,562,0.656,0.0
10628,41010,1025.1,376,181,0,780,779,8328,1349,562,0.656,0.0
10634,41010,1025.6,376,181,0,780,779,8327,1348,562,0.656,0.0
10638,41010,1026.2,376,181,0,780,779,8326,1347,562,0.656,0.0
10644,41010,1026.7,376,181,0,780,779,8325,1346,562,0.656,0.0
10648,41010,1027.2,376,181,0,780,779,8324,1345,562,0.656,0.0
10654,41010,1027.7,376,181,0,780,779,8324,1345,562,0.656,0.0
10658,41010,1028.3,376,181,0,780,779,8323,1344,562,0.656,0.0
10664,41010,1028.8,376,181,0,780,779,8322,1343,562,0.656,0.0
10668,41010,1029.3,376,181,0,780,779,8321,1342,562,0.656,0.0
10674,41010,1029.8,376,181,0,780,779,8321,1342,562,0.656,0.0
10678,41010,1030.3,376,181,0,780,779,8320,1341,562,0.656,0.0
10684,41010,1030.9,376,181,0,780,779,8319,1340,562,0.656,0.0
10688,41010,1031.4,376,181,0,780,779,8318,1339,562,0.656,0.0
10694,41010,1031.9,376,181,0,780,779,8317,1338,562,0.656,0.0
10698,41010,1032.4,376,181,0,780,779,8317,1338,562,0.656,0.0
10704,41010,1033.0,376,181,0,780,779,8316,1337,562,0.656,0.0
10708,41010,1033.5,376,181,0,780,779,8315,1336,562,0.656,0.0
10714,41010,1034.0,376,181,0,780,779,8314,1335,562,0.656,0.0
10718,41010,1034.5,376,181,0,780,779,8313,1334,562,0.656,0.0
10724,41010,1035.0,376,181,0,780,779,8313,1334,562,0.656,0.0
10728,41010,1035.6,376,181,0,780,779,8312,1333,562,0.656,0.0
10734,41010,1036.1,376,181,0,780,779,8311,1332,562,0.656,0.0
10738,41010,1036.6,376,181,0,780,779,8310,1331,562,0.656,0.0
10744,41010,1037.1,376,181,0,780,779,8310,1331,562,0.656,0.0
10748,41010,1037.7,376,181,0,780,779,8309,1330,562,0.656,0.0
10754,41010,1038.2,376,181,0,780,779,8308,1329,562,0.656,0.0
10758,41010,1038.7,376,181,0,780,779,8307,1328,562,0.656,0.0
10764,41010,1039.2,376,181,0,780,779,8306,1327,562,0.656,0.0
10768,41010,1039.8,376,181,0,780,779,8306,1327,562,0.656,0.0
10774,41010,1040.3,376,181,0,780,779,8305,1326,562,0.656,0.0
10778,41010,1040.8,376,181,0,780,779,8304,1325,562,0.656,0.0
10784,41010,1041.3,376,181,0,780,779,8303,1324,562,0.656,0.0
10788,41010,1041.8,376,181,0,780,779,8303,1324,562,0.656,0.0
10794,41010,1042.4,376,181,0,780,779,8302,1323,562,0.656,0.0
10798,41010,1042.9,376,181,0,780,779,8301,1322,562,0.656,0.0
10804,41010,1043.4,376,181,0,780,779,8300,1321,562,0.656,0.0
10808,41010,1043.9,376,181,0,780,779,8299,1320,562,0.656,0.0
10814,41010,1044.5,376,181,0,780,779,8299,1320,562,0.656,0.0
10818,41010,1045.0,376,181,0,780,779,8298,1319,562,0.656,0.0
10824,41010,1045.5,376,181,0,780,779,8297,1318,562,0.656,0.0
10828,41010,1046.0,376,181,0,780,779,8296,1317,562,0.656,0.0
10834,41010,1046.5,376,181,0,780,779,8296,1317,562,0.656,0.0
10838,41010,1047.1,376,181,0,780,779,8295,1316,562,0.656,0.0
10844,41010,1047.6,376,181,0,780,779,8294,1315,562,0.656,0.0
10848,41010,1048.1,376,181,0,780,779,8293,1314,562,0.656,0.0
10854,41010,1048.6,376,181,0,780,779,8292,1313,562,0.656,0.0
10858,41010,1049.2,376,181,0,780,779,8292,1313,562,0.656,0.0
10864,41010,1049.7,376,181,0,780,779,8291,1312,562,0.656,0.0
10868,41010,1050.2,376,181,0,780,779,8290,1311,562,0.656,0.0
10874,41010,1050.7,376,181,0,780,779,8289,1310,562,0.656,0.0
10878,41010,1051.3,376,181,0,780,779,8289,1310,562,0.656,0.0
10884,41010,1051.8,376,181,0,780,779,8288,1309,562,0.656,0.0
10888,41010,1052.3,376,181,0,780,779,8287,1308,562,0.656,0.0
10894,41010,1052.8,376,181,0,780,779,8286,1307,562,0.656,0.0
10898,41010,1053.3,376,181,0,780,779,8285,1306,562,0.656,0.0
10904,41010,1053.9,376,181,0,780,779,8285,1306,562,0.656,0.0
10908,41010,1054.4,376,181,0,780,779,8284,1305,562,0.656,0.0
10914,41010,1054.9,376,181,0,780,779,8283,1304,562,0.656,0.0
10918,41010,1055.4,376,181,0,780,779,8282,1303,562,0.656,0.0
10924,41010,1056.0,376,181,0,780,779,8282,1303,562,0.656,0.0
10928,41010,1056.5,376,181,0,780,779,8281,1302,562,0.656,0.0
10934,41010,1057.0,376,181,0,780,779,8280,1301,562,0.656,0.0
10938,41010,1057.5,376,181,0,780,779,8279,1300,562,0.656,0.0
10944,41010,1058.0,376,181,0,780,779,8278,1299,562,0.656,0.0
10948,41010,1058.6,376,181,0,780,779,8278,1299,562,0.656,0.0
10954,41010,1059.1,376,181,0,780,779,8277,1298,562,0.656,0.0
10958,41010,1059.6,376,181,0,780,779,8276,1297,562,0.656,0.0
10964,41010,1060.1,376,181,0,780,779,8275,1296,562,0.656,0.0
10968,41010,1060.7,376,181,0,780,779,8274,1295,562,0.656,0.0
10974,41010,1061.2,376,181,0,780,779,8274,1295,562,0.656,0.0
10978,41010,1061.7,376,181,0,780,779,8273,1294,562,0.656,0.0
10984,41010,1062.2,376,181,0,780,779,8272,1293,562,0.656,0.0
10988,41010,1062.8,377,181,0,780,779,8271,1292,562,0.656,0.0
10994,41010,1063.3,377,181,0,780,779,8271,1292,562,0.656,0.0
10998,41010,1063.8,377,181,0,780,779,8270,1291,562,0.656,0.0
11004,41010,1064.3,377,181,0,780,779,8269,1290,562,0.657,0.0
11008,41010,1064.8,377,181,0,780,779,8268,1289,562,0.657,0.0
11014,41010,1065.4,377,181,0,780,779,8267,1288,562,0.657,0.0
11018,41010,1065.9,377,181,0,780,779,8267,1288,562,0.657,0.0
11024,41010,1066.4,377,181,0,780,779,8266,1287,562,0.657,0.0
11028,41010,1066.9,377,181,0,780,779,8265,1286,562,0.657,0.0
11034,41010,1067.5,377,181,0,780,779,8264,1285,562,0.657,0.0
11038,41010,1068.0,377,181,0,780,779,8264,1285,562,0.657,0.0
11044,41010,1068.5,377,181,0,780,779,8263,1284,562,0.657,0.0
11048,41010,1069.0,377,181,0,780,779,8262,1283,562,0.657,0.0
11054,41010,1069.6,377,181,0,780,779,8261,1282,562,0.657,0.0
11058,41010,1070.1,377,181,0,780,779,8260,1281,562,0.657,0.0
11064,41010,1070.6,377,181,0,780,779,8260,1281,562,0.657,0.0
11068,41010,1071.1,377,181,0,780,779,8259,1280,562,0.657,0.0
11074,41010,1071.6,377,181,0,780,779,8258,1279,562,0.657,0.0
11078,41010,1072.2,377,181,0,780,779,8257,1278,562,0.657,0.0
11084,41010,1072.7,377,181,0,780,779,8257,1278,562,0.657,0.0
11088,41010,1073.2,377,181,0,780,779,8256,1277,562,0.657,0.0
11094,41010,1073.7,377,181,0,780,779,8255,1276,562,0.657,0.0
11098,41010,1074.3,377,181,0,780,779,8254,1275,562,0.657,0.0
11104,41010,1074.8,377,181,0,780,779,8253,1274,562,0.657,0.0
11108,41010,1075.3,377,181,0,780,779,8253,1274,562,0.657,0.0
11114,41010,1075.8,377,181,0,780,779,8252,1273,562,0.657,0.0
11124,41010,1076.9,377,181,0,780,779,8250,1271,1123,0.657,0.0
11134,41010,1077.9,377,181,0,780,779,8249,1270,1123,0.657,0.0
11144,41010,1079.0,377,181,0,780,779,8247,1268,1123,0.657,0.0
11154,41010,1080.0,377,181,0,780,779,8246,1267,1123,0.657,0.0
11164,41010,1081.1,377,181,0,780,779,8244,1265,1123,0.657,0.0
11174,41010,1082.1,377,181,0,780,779,8243,1264,1123,0.657,0.0
11184,41010,1083.2,377,181,0,780,779,8241,1262,1123,0.657,0.0
11194,41010,1084.2,377,181,0,780,779,8239,1260,1123,0.657,0.0
11204,41010,1085.2,377,181,0,780,779,8238,1259,1123,0.657,0.0
11214,41010,1086.3,377,181,0,780,779,8236,1257,1123,0.657,0.0
11224,41010,1087.3,377,181,0,780,779,8235,1256,1123,0.657,0.0
11234,41010,1088.4,377,181,0,780,779,8233,1254,1123,0.657,0.0
11244,41010,1089.4,377,181,0,780,779,8232,1253,1123,0.657,0.0
11254,41010,1090.5,377,182,0,780,779,8230,1251,1123,0.657,0.0
11264,41010,1091.5,377,182,0,780,779,8228,1249,1123,0.657,0.0
11274,41010,1092.6,377,182,0,780,779,8227,1248,1123,0.657,0.0
11284,41010,1093.6,377,182,0,780,779,8225,1246,1123,0.657,0.0
11294,41010,1094.7,377,182,0,780,779,8224,1245,1123,0.657,0.0
11304,41010,1095.7,377,182,0,780,779,8222,1243,1123,0.657,0.0
11314,41010,1096.8,377,182,0,780,779,8221,1242,1123,0.657,0.0
11324,41010,1097.8,377,182,0,780,779,8219,1240,1123,0.657,0.0
11334,41010,1098.9,377,182,0,780,779,8218,1239,1123,0.657,0.0
11344,41010,1099.9,377,182,0,780,779,8216,1237,1123,0.657,0.0
11354,41010,1100.9,377,182,0,780,779,8214,1235,1123,0.657,0.0
11364,41010,1102.0,377,182,0,780,779,8213,1234,1123,0.657,0.0
11374,41010,1103.0,377,182,0,780,779,8211,1232,1123,0.657,0.0
11384,41010,1104.1,377,182,0,780,779,8210,1231,1123,0.657,0.0
11394,41010,1105.1,377,182,0,780,779,8208,1229,1123,0.657,0.0
11404,41010,1106.2,377,182,0,780,779,8207,1228,1123,0.657,0.0
11414,41010,1107.2,377,182,0,780,779,8205,1226,1123,0.657,0.0
11424,41010,1108.3,377,182,0,780,779,8204,1225,1123,0.657,0.0
11434,41010,1109.3,377,182,0,780,779,8202,1223,1123,0.657,0.0
11444,41010,1110.4,377,182,0,780,779,8200,1221,1123,0.657,0.0
11454,41010,1111.4,377,182,0,780,779,8199,1220,1123,0.657,0.0
11464,41010,1112.5,377,182,0,780,779,8197,1218,1123,0.657,0.0
11474,41010,1113.5,377,182,0,780,779,8196,1217,1123,0.657,0.0
11484,41010,1114.6,377,182,0,780,779,8194,1215,1123,0.657,0.0
11494,41010,1115.6,377,182,0,780,779,8193,1214,1123,0.657,0.0
11504,41010,1116.7,377,182,0,780,779,8191,1212,1123,0.658,0.0
11514,41010,1117.7,377,182,0,780,779,8189,1210,1123,0.658,0.0
11524,41010,1118.8,377,182,0,780,779,8188,1209,1123,0.658,0.0
11534,41010,1119.8,377,182,0,780,780,8186,1207,1123,0.658,0.0
11544,41010,1120.8,377,182,0,780,780,8185,1206,1123,0.658,0.0
11554,41010,1121.9,377,182,0,780,780,8183,1204,1123,0.658,0.0
11564,41010,1122.9,377,182,0,780,780,8182,1203,1123,0.658,0.0
11574,41010,1124.0,377,182,0,780,780,8180,1201,1123,0.658,0.0
11584,41010,1125.0,377,182,0,780,780,8179,1200,1123,0.658,0.0
11594,41010,1126.1,377,182,0,780,780,8177,1198,1123,0.658,0.0
11604,41010,1127.1,377,182,0,780,780,8175,1196,1123,0.658,0.0
11614,41010,1128.2,377,182,0,780,780,8174,1195,1123,0.658,0.0
11624,41010,1129.2,377,182,0,780,780,8172,1193,1123,0.658,0.0
11634,41010,1130.3,377,182,0,780,780,8171,1192,1123,0.658,0.0
11644,41010,1131.3,377,182,0,780,780,8169,1190,1123,0.658,0.0
11654,41010,1132.4,377,182,0,780,780,8168,1189,1123,0.658,0.0
11664,41010,1133.4,377,182,0,780,780,8166,1187,1123,0.658,0.0
11674,41010,1134.5,377,182,0,780,780,8165,1186,1123,0.658,0.0
11684,41010,1135.5,377,182,0,780,780,8163,1184,1123,0.658,0.0
11694,41010,1136.6,377,182,0,780,780,8161,1182,1123,0.658,0.0
11704,41010,1137.6,377,182,0,780,780,8160,1181,1123,0.658,0.0
11714,41010,1138.7,377,182,0,780,780,8158,1179,1123,0.658,0.0
11724,41010,1139.7,377,182,0,780,780,8157,1178,1123,0.658,0.0
11734,41010,1140.8,377,182,0,780,780,8155,1176,1123,0.658,0.0
11744,41010,1141.8,377,182,0,780,780,8154,1175,1123,0.658,0.0
11748,40843,1142.3,377,182,-2000,100,780,8153,1174,72,0.658,-8.9
11754,40676,1142.9,377,183,-2000,100,780,8153,1174,72,0.658,-8.9
11758,40510,1143.4,378,184,-2000,100,786,8153,1174,72,0.658,-8.9
11764,40343,1143.9,378,185,-2000,100,792,8153,1174,72,0.659,-8.8
11768,40176,1144.4,378,186,-2000,100,798,8153,1174,72,0.659,-8.8
11774,40010,1145.0,378,187,-2000,100,805,8153,1174,72,0.659,-8.8
11778,39843,1145.5,378,188,-2000,100,811,8153,1174,72,0.66,-8.8
11784,39676,1146.0,379,189,-2000,102,818,8153,1174,73,0.66,-8.8
11788,39510,1146.5,379,190,-2000,109,825,8153,1174,79,0.661,-8.8
11794,39343,1147.1,379,191,-2000,117,833,8153,1174,84,0.661,-8.8
11798,39176,1147.6,380,192,-2000,125,840,8152,1173,90,0.662,-8.8
11804,39010,1148.1,380,193,-2000,133,848,8152,1173,96,0.662,-8.8
11808,38843,1148.6,380,194,-2000,142,856,8152,1173,102,0.663,-8.8
11814,38676,1149.2,381,195,-2000,150,863,8152,1173,108,0.664,-8.8
11818,38510,1149.7,381,196,-2000,159,871,8152,1173,114,0.664,-8.8
11824,38343,1150.2,381,197,-2000,167,879,8152,1173,120,0.665,-8.8
11828,38176,1150.8,382,198,-2000,175,886,8152,1173,126,0.665,-8.8
11834,38010,1151.3,382,199,-2000,184,894,8151,1172,132,0.666,-8.7
11838,37843,1151.8,382,200,-2000,192,902,8151,1172,138,0.667,-8.7
11844,37676,1152.4,383,201,-2000,201,910,8151,1172,145,0.667,-8.7
11848,37510,1152.9,383,202,-2000,210,918,8151,1172,151,0.668,-8.7
11854,37343,1153.4,383,203,-2000,219,926,8151,1172,158,0.669,-8.7
11858,37176,1154.0,384,204,-2000,228,935,8150,1171,164,0.669,-8.7
11864,37010,1154.5,384,205,-2000,237,943,8150,1171,171,0.67,-8.7
11868,36843,1155.0,385,207,-2000,246,952,8150,1171,177,0.67,-8.7
11874,36676,1155.6,385,208,-2000,255,960,8150,1171,184,0.671,-8.7
11878,36510,1156.1,385,209,-2000,265,969,8149,1170,191,0.672,-8.7
11884,36343,1156.6,386,210,-2000,274,978,8149,1170,197,0.672,-8.7
11888,36176,1157.2,386,211,-2000,284,987,8149,1170,204,0.673,-8.7
11894,36010,1157.7,386,212,-2000,293,996,8148,1169,211,0.673,-8.7
11898,35843,1158.2,386,211,-2000,304,1006,8148,1169,219,0.673,-8.7
11904,35676,1158.8,387,212,-2000,297,999,8148,1169,214,0.674,-8.6
11908,35510,1159.3,387,213,-2000,306,1008,8148,1169,221,0.674,-8.6
11914,35343,1159.8,387,214,-2000,316,1017,8147,1168,227,0.675,-8.6
11918,35176,1160.4,387,215,-2000,326,1026,8147,1168,234,0.675,-8.6
11924,35010,1160.9,388,217,-2000,335,1035,8147,1168,241,0.676,-8.6
11928,34843,1161.5,388,218,-2000,345,1044,8146,1167,248,0.676,-8.6
11934,34676,1162.0,388,219,-2000,355,1054,8146,1167,255,0.677,-8.6
11938,34510,1162.5,388,220,-2000,364,1063,8145,1166,262,0.677,-8.6
11944,34343,1163.1,388,221,-2000,374,1072,8145,1166,269,0.677,-8.6
11948,34176,1163.6,389,222,-2000,384,1082,8145,1166,277,0.677,-8.6
11954,34010,1164.2,389,223,-2000,391,1088,8144,1165,281,0.677,-8.6
11958,33843,1164.7,389,223,-2000,399,1096,8144,1165,287,0.677,-8.6
11964,33676,1165.2,389,224,-2000,407,1104,8144,1165,293,0.676,-8.6
11968,33510,1165.8,389,225,-2000,416,1112,8143,1164,299,0.676,-8.6
11974,33343,1166.3,390,226,-2000,424,1120,8143,1164,305,0.676,-8.6
11978,33176,1166.9,390,227,-2000,433,1128,8142,1163,311,0.676,-8.6
11984,33010,1167.4,390,228,-2000,441,1136,8142,1163,318,0.676,-8.6
11988,32843,1167.9,390,229,-2000,450,1144,8141,1162,324,0.675,-8.6
11994,32676,1168.5,390,230,-2000,458,1153,8141,1162,330,0.675,-8.6
11998,32510,1169.0,391,231,-2000,467,1161,8140,1161,336,0.675,-8.6
12004,32343,1169.6,391,231,-2000,476,1169,8140,1161,343,0.675,-8.5
12008,32176,1170.1,391,232,-2000,485,1178,8139,1160,349,0.675,-8.5
