# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:09
# Original Data Points: 1699
# Sampled Data Points (5-sec intervals): 1699
# Time Range: 0 - 12800 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
1795,35592,136.4,304,165,461,1040,797,9609,2709,749,0.53,2.5
1800,35630,136.8,304,165,459,1038,796,9608,2708,748,0.53,2.5
1805,35668,137.2,304,165,457,1036,796,9607,2707,747,0.53,2.5
1810,35706,137.7,304,165,455,1034,795,9606,2706,745,0.53,2.5
1815,35744,138.1,304,165,453,1032,794,9605,2705,744,0.53,2.5
1820,35782,138.5,304,164,451,1031,793,9604,2704,743,0.53,2.5
1825,35819,138.9,304,164,449,1029,792,9603,2703,741,0.53,2.5
1830,35857,139.3,304,164,447,1027,792,9602,2702,740,0.53,2.5
1835,35894,139.8,304,164,445,1025,791,9601,2701,739,0.53,2.4
1840,35931,140.2,304,164,443,1023,790,9600,2700,737,0.53,2.4
1845,35968,140.6,304,164,441,1021,789,9599,2699,736,0.53,2.4
1850,36004,141.0,304,164,439,1019,789,9598,2698,735,0.53,2.4
1855,36041,141.5,304,163,437,1018,788,9597,2697,733,0.53,2.4
1860,36077,141.9,304,163,435,1016,787,9596,2696,732,0.53,2.4
1865,36114,142.3,304,164,450,1029,792,9595,2695,737,0.53,2.5
1870,36152,142.7,304,164,448,1027,791,9594,2694,740,0.53,2.5
1875,36189,143.1,304,164,447,1025,791,9593,2693,739,0.53,2.4
1880,36226,143.6,304,164,445,1024,790,9592,2692,738,0.53,2.4
1885,36263,144.0,304,164,443,1022,789,9591,2691,736,0.53,2.4
1890,36300,144.4,304,164,441,1020,788,9590,2690,735,0.53,2.4
1895,36336,144.8,304,164,439,1018,788,9588,2688,734,0.53,2.4
1900,36373,145.3,304,163,437,1016,787,9587,2687,732,0.53,2.4
1905,36409,145.7,304,163,435,1015,786,9586,2686,731,0.53,2.4
1910,36445,146.1,304,163,433,1013,785,9585,2685,730,0.53,2.4
1915,36481,146.5,304,163,431,1011,785,9584,2684,728,0.53,2.4
1920,36517,146.9,304,163,429,1009,784,9583,2683,727,0.53,2.4
1925,36553,147.4,304,163,427,1008,783,9582,2682,726,0.53,2.3
1930,36588,147.8,304,162,425,1006,783,9581,2681,725,0.53,2.3
1935,36623,148.2,304,162,423,1004,782,9580,2680,723,0.53,2.3
1940,36659,148.6,304,162,421,1002,781,9579,2679,722,0.53,2.3
1945,36694,149.1,304,162,419,1001,780,9578,2678,721,0.53,2.3
1950,36728,149.5,304,162,417,999,780,9577,2677,720,0.53,2.3
1955,36763,149.9,304,162,415,997,779,9576,2676,719,0.53,2.3
1960,36798,150.3,304,162,414,996,778,9575,2675,717,0.53,2.3
1965,36832,150.7,304,161,412,994,778,9574,2674,716,0.53,2.3
1970,36866,151.2,304,161,410,992,777,9573,2673,715,0.53,2.2
1975,36900,151.6,304,161,408,991,776,9572,2672,714,0.53,2.2
1980,36934,152.0,304,161,406,989,776,9571,2671,712,0.53,2.2
1985,36968,152.4,304,161,404,987,775,9570,2670,711,0.53,2.2
1990,37001,152.9,304,161,402,986,775,9569,2669,710,0.53,2.2
1996,37008,153.4,306,162,0,985,774,9568,2668,851,0.534,0.0
2001,37008,153.8,308,163,0,984,779,9567,2667,709,0.537,0.0
2006,37008,154.2,310,164,0,984,785,9566,2666,708,0.541,0.0
2011,37008,154.7,312,165,0,984,790,9565,2665,708,0.544,0.0
2016,37008,155.1,314,166,0,983,795,9564,2664,708,0.547,0.0
2021,37008,155.5,316,167,0,983,800,9563,2663,708,0.551,0.0
2026,37008,156.0,318,168,0,983,805,9562,2662,707,0.554,0.0
2031,37008,156.4,319,169,0,982,810,9561,2661,707,0.557,0.0
2036,37008,156.9,321,170,0,982,815,9560,2660,707,0.56,0.0
2041,37008,157.3,323,171,0,982,820,9559,2659,707,0.562,0.0
2046,37008,157.8,324,172,0,981,825,9558,2658,707,0.565,0.0
2051,37008,158.2,326,173,0,981,829,9557,2657,706,0.568,0.0
2056,37008,158.7,327,174,0,981,834,9556,2656,706,0.57,0.0
2061,37008,159.1,328,174,0,981,838,9556,2656,706,0.573,0.0
2066,37008,159.6,330,175,0,981,843,9555,2655,706,0.575,0.0
2071,37008,160.0,331,176,0,980,847,9554,2654,706,0.577,0.0
2076,37008,160.5,332,177,0,980,851,9553,2653,706,0.58,0.0
2081,37008,161.0,334,177,0,980,855,9552,2652,706,0.582,0.0
2086,37008,161.4,335,178,0,980,859,9551,2651,706,0.584,0.0
2091,37008,161.9,336,179,0,980,863,9550,2650,705,0.586,0.0
2096,37008,162.4,337,179,0,980,867,9549,2649,705,0.588,0.0
2101,37008,162.8,338,180,0,980,870,9548,2648,705,0.59,0.0
2106,37008,163.3,339,181,0,980,874,9547,2647,705,0.592,0.0
2111,37008,163.8,340,181,0,979,878,9546,2646,705,0.593,0.0
2116,37008,164.3,341,182,0,979,881,9545,2645,705,0.595,0.0
2121,37008,164.7,342,182,0,979,884,9544,2644,705,0.597,0.0
2126,37008,165.2,343,183,0,979,887,9543,2643,705,0.598,0.0
2131,37008,165.7,344,183,0,979,890,9542,2642,705,0.6,0.0
2136,37008,166.2,345,184,0,979,893,9541,2641,705,0.601,0.0
2141,37008,166.6,346,184,0,979,896,9540,2640,705,0.603,0.0
2146,37008,167.1,347,185,0,979,899,9539,2639,705,0.604,0.0
2151,37008,167.6,347,185,0,979,902,9538,2638,705,0.606,0.0
2156,37008,168.1,348,186,0,979,905,9537,2637,705,0.607,0.0
2161,37008,168.6,349,186,0,979,907,9536,2636,705,0.608,0.0
2166,37008,169.1,350,186,0,979,910,9535,2635,705,0.609,0.0
2171,37008,169.5,350,187,0,979,912,9534,2634,705,0.611,0.0
2176,37008,170.0,351,187,0,979,914,9533,2633,705,0.612,0.0
2181,37008,170.5,351,187,0,979,917,9532,2632,705,0.613,0.0
2186,37008,171.0,352,188,0,979,919,9531,2631,705,0.614,0.0
2191,37008,171.5,353,188,0,979,921,9530,2630,705,0.615,0.0
2196,37008,172.0,353,188,0,979,923,9529,2629,705,0.616,0.0
2201,37008,172.5,354,189,0,979,925,9528,2628,705,0.617,0.0
2206,37008,173.0,354,189,0,979,927,9527,2627,705,0.618,0.0
2211,37008,173.5,355,189,0,979,929,9526,2626,705,0.619,0.0
2216,37008,174.0,355,190,0,979,931,9525,2625,705,0.619,0.0
2221,37008,174.5,356,190,0,979,932,9524,2624,705,0.62,0.0
2226,37008,175.0,356,190,0,979,934,9523,2623,705,0.621,0.0
2231,37008,175.4,357,190,0,979,936,9522,2622,705,0.622,0.0
2236,37008,175.9,357,191,0,979,937,9521,2621,705,0.622,0.0
2241,37008,176.4,357,191,0,979,939,9520,2620,705,0.623,0.0
2246,37008,176.9,358,191,0,979,940,9519,2619,705,0.624,0.0
2251,37008,177.4,358,191,0,979,942,9518,2618,705,0.624,0.0
2256,37008,177.9,359,191,0,979,943,9517,2617,705,0.625,0.0
2261,37008,178.4,359,192,0,979,944,9516,2616,705,0.626,0.0
2266,37008,178.9,359,192,0,979,946,9515,2615,705,0.626,0.0
2271,37008,179.4,360,192,0,979,947,9514,2614,705,0.627,0.0
2276,37008,179.9,360,192,0,979,948,9513,2613,705,0.627,0.0
2281,37008,180.4,360,192,0,979,949,9512,2612,705,0.628,0.0
2286,37008,180.9,360,193,0,979,950,9511,2611,705,0.628,0.0
2291,37008,181.4,361,193,0,979,951,9510,2610,705,0.629,0.0
2296,37008,181.9,361,193,0,979,952,9509,2609,705,0.629,0.0
2301,37008,182.4,361,193,0,979,953,9509,2609,705,0.63,0.0
2306,37008,182.9,361,193,0,979,954,9508,2608,705,0.63,0.0
2311,37008,183.4,362,193,0,979,955,9507,2607,705,0.631,0.0
2316,37008,183.9,362,193,0,979,956,9506,2606,705,0.631,0.0
2321,37008,184.4,362,194,0,979,957,9505,2605,705,0.631,0.0
2326,37008,184.9,362,194,0,979,958,9504,2604,705,0.632,0.0
2331,37008,185.4,363,194,0,979,958,9503,2603,705,0.632,0.0
2336,37008,186.0,363,194,0,979,959,9502,2602,705,0.633,0.0
2341,37008,186.5,363,194,0,979,960,9501,2601,705,0.633,0.0
2346,37008,187.0,363,194,0,979,961,9500,2600,705,0.633,0.0
2351,37008,187.5,363,194,0,979,961,9499,2599,705,0.633,0.0
2356,37008,188.0,363,194,0,979,962,9498,2598,705,0.634,0.0
2361,37008,188.5,364,194,0,979,963,9497,2597,705,0.634,0.0
2366,37008,189.0,364,195,0,979,963,9496,2596,705,0.634,0.0
2371,37008,189.5,364,195,0,979,964,9495,2595,705,0.635,0.0
2376,37008,190.0,364,195,0,979,964,9494,2594,705,0.635,0.0
2381,37008,190.5,364,195,0,979,965,9493,2593,705,0.635,0.0
2386,37008,191.0,364,195,0,979,965,9492,2592,705,0.635,0.0
2391,37008,191.5,365,195,0,979,966,9491,2591,705,0.636,0.0
2396,37008,192.0,365,195,0,979,966,9490,2590,705,0.636,0.0
2401,37008,192.5,365,195,0,979,967,9489,2589,705,0.636,0.0
2406,37008,193.0,365,195,0,979,967,9488,2588,705,0.636,0.0
2411,37008,193.5,365,195,0,979,968,9487,2587,705,0.636,0.0
2416,37008,194.0,365,195,0,979,968,9486,2586,705,0.637,0.0
2421,37008,194.6,365,195,0,979,969,9485,2585,705,0.637,0.0
2426,37008,195.1,365,195,0,979,969,9484,2584,705,0.637,0.0
2431,37008,195.6,365,195,0,979,969,9483,2583,705,0.637,0.0
2436,37008,196.1,366,196,0,979,970,9482,2582,705,0.637,0.0
2441,37008,196.6,366,196,0,979,970,9481,2581,705,0.637,0.0
2446,37008,197.1,366,196,0,979,970,9480,2580,705,0.638,0.0
2451,37008,197.6,366,196,0,979,971,9479,2579,705,0.638,0.0
2456,37008,198.1,366,196,0,979,971,9478,2578,705,0.638,0.0
2461,37008,198.6,366,196,0,979,971,9477,2577,705,0.638,0.0
2466,37008,199.1,366,196,0,979,971,9476,2576,705,0.638,0.0
2471,37008,199.6,366,196,0,979,972,9475,2575,705,0.638,0.0
2476,37008,200.1,366,196,0,979,972,9474,2574,705,0.638,0.0
2481,37008,200.6,366,196,0,979,972,9473,2573,705,0.639,0.0
2486,37008,201.2,366,196,0,979,973,9472,2572,705,0.639,0.0
2491,37008,201.7,366,196,0,979,973,9471,2571,705,0.639,0.0
2496,37008,202.2,366,196,0,979,973,9470,2570,705,0.639,0.0
2501,37008,202.7,367,196,0,979,973,9469,2569,705,0.639,0.0
2506,37008,203.2,367,196,0,979,973,9468,2568,705,0.639,0.0
2511,37008,203.7,367,196,0,979,974,9467,2567,705,0.639,0.0
2516,37008,204.2,367,196,0,979,974,9466,2566,705,0.639,0.0
2521,37008,204.7,367,196,0,979,974,9465,2565,705,0.639,0.0
2526,37008,205.2,367,196,0,979,974,9464,2564,705,0.64,0.0
2531,37008,205.7,367,196,0,979,974,9463,2563,705,0.64,0.0
2536,37008,206.3,367,196,0,979,974,9462,2562,705,0.64,0.0
2541,37008,206.8,367,196,0,979,975,9462,2562,705,0.64,0.0
2546,37008,207.3,367,196,0,979,975,9461,2561,705,0.64,0.0
2551,37008,207.8,367,196,0,979,975,9460,2560,705,0.64,0.0
2556,37008,208.3,367,196,0,979,975,9459,2559,705,0.64,0.0
2561,37008,208.8,367,196,0,979,975,9458,2558,705,0.64,0.0
2566,37008,209.3,367,196,0,979,975,9457,2557,705,0.64,0.0
2571,37008,209.8,367,196,0,979,975,9456,2556,705,0.64,0.0
2576,37008,210.3,367,196,0,979,976,9455,2555,705,0.64,0.0
2581,37008,210.8,367,197,0,979,976,9454,2554,705,0.64,0.0
2586,37008,211.3,367,197,0,979,976,9453,2553,705,0.64,0.0
2591,37008,211.9,367,197,0,979,976,9452,2552,705,0.64,0.0
2596,37008,212.4,367,197,0,979,976,9451,2551,705,0.64,0.0
2601,37008,212.9,367,197,0,979,976,9450,2550,705,0.641,0.0
2606,37008,213.4,367,197,0,979,976,9449,2549,705,0.641,0.0
2611,37008,213.9,367,197,0,979,976,9448,2548,705,0.641,0.0
2616,37008,214.4,367,197,0,979,976,9447,2547,705,0.641,0.0
2621,37008,214.9,367,197,0,979,976,9446,2546,705,0.641,0.0
2626,37008,215.4,368,197,0,979,977,9445,2545,705,0.641,0.0
2631,37008,215.9,368,197,0,979,977,9444,2544,705,0.641,0.0
2636,37008,216.5,368,197,0,979,977,9443,2543,705,0.641,0.0
2641,37008,217.0,368,197,0,979,977,9442,2542,705,0.641,0.0
2646,37008,217.5,368,197,0,979,977,9441,2541,705,0.641,0.0
2651,37008,218.0,368,197,0,979,977,9440,2540,705,0.641,0.0
2656,37008,218.5,368,197,0,979,977,9439,2539,705,0.641,0.0
2661,37008,219.0,368,197,0,979,977,9438,2538,705,0.641,0.0
2666,37008,219.5,368,197,0,979,977,9437,2537,705,0.641,0.0
2671,37008,220.0,368,197,0,979,977,9436,2536,705,0.641,0.0
2676,37008,220.5,368,197,0,979,977,9435,2535,705,0.641,0.0
2681,37008,221.0,368,197,0,979,977,9434,2534,705,0.641,0.0
2686,37008,221.6,368,197,0,979,977,9433,2533,705,0.641,0.0
2691,37008,222.1,368,197,0,979,977,9432,2532,705,0.641,0.0
2696,37008,222.6,368,197,0,979,977,9431,2531,705,0.641,0.0
2701,37008,223.1,368,197,0,979,977,9430,2530,705,0.641,0.0
2706,37008,223.6,368,197,0,979,977,9429,2529,705,0.641,0.0
2711,37008,224.1,368,197,0,979,977,9428,2528,705,0.641,0.0
2716,37008,224.6,368,197,0,979,978,9427,2527,705,0.641,0.0
2721,37008,225.1,368,197,0,979,978,9426,2526,705,0.641,0.0
2726,37008,225.6,368,197,0,979,978,9425,2525,705,0.642,0.0
2731,37008,226.2,368,197,0,979,978,9424,2524,705,0.642,0.0
2736,37008,226.7,368,197,0,979,978,9423,2523,705,0.642,0.0
2741,37008,227.2,368,197,0,979,978,9422,2522,705,0.642,0.0
2746,37008,227.7,368,197,0,979,978,9421,2521,705,0.642,0.0
2751,37008,228.2,368,197,0,979,978,9420,2520,705,0.642,0.0
2756,37008,228.7,368,197,0,979,978,9419,2519,705,0.642,0.0
2761,37008,229.2,368,197,0,979,978,9418,2518,705,0.642,0.0
2766,37008,229.7,368,197,0,979,978,9417,2517,705,0.642,0.0
2771,37008,230.2,368,197,0,979,978,9416,2516,705,0.642,0.0
2776,37008,230.8,368,197,0,979,978,9415,2515,705,0.642,0.0
2781,37008,231.3,368,197,0,979,978,9415,2515,705,0.642,0.0
2786,37008,231.8,368,197,0,979,978,9414,2514,705,0.642,0.0
2791,37008,232.3,368,197,0,979,978,9413,2513,705,0.642,0.0
2796,37008,232.8,368,197,0,979,978,9412,2512,705,0.642,0.0
2801,37008,233.3,368,197,0,979,978,9411,2511,705,0.642,0.0
2806,37008,233.8,368,197,0,979,978,9410,2510,705,0.642,0.0
2811,37008,234.3,368,197,0,979,978,9409,2509,705,0.642,0.0
2816,37008,234.8,368,197,0,979,978,9408,2508,705,0.642,0.0
2821,37008,235.4,368,197,0,979,978,9407,2507,705,0.642,0.0
2826,37008,235.9,368,197,0,979,978,9406,2506,705,0.642,0.0
2831,37008,236.4,368,197,0,979,978,9405,2505,705,0.642,0.0
2836,37008,236.9,368,197,0,979,978,9404,2504,705,0.642,0.0
2841,37008,237.4,368,197,0,979,978,9403,2503,705,0.642,0.0
2846,37008,237.9,368,197,0,979,978,9402,2502,705,0.642,0.0
2851,37008,238.4,368,197,0,979,978,9401,2501,705,0.642,0.0
2856,37008,238.9,368,197,0,979,978,9400,2500,705,0.642,0.0
2861,37008,239.5,368,197,0,979,978,9399,2499,705,0.642,0.0
2866,37008,240.0,368,197,0,979,978,9398,2498,705,0.642,0.0
2871,37008,240.5,368,197,0,979,978,9397,2497,705,0.642,0.0
2876,37008,241.0,368,197,0,979,978,9396,2496,705,0.642,0.0
2881,37008,241.5,368,197,0,979,978,9395,2495,705,0.642,0.0
2886,37008,242.0,368,197,0,979,978,9394,2494,705,0.642,0.0
2891,37008,242.5,368,197,0,979,978,9393,2493,705,0.642,0.0
2896,37008,243.0,368,197,0,979,978,9392,2492,705,0.642,0.0
2901,37008,243.5,368,197,0,979,978,9391,2491,705,0.642,0.0
2906,37008,244.1,368,197,0,979,978,9390,2490,705,0.642,0.0
2911,37008,244.6,368,197,0,979,978,9389,2489,705,0.642,0.0
2921,37008,245.6,368,197,0,979,978,9387,2487,1410,0.642,0.0
2931,37008,246.6,368,197,0,979,978,9385,2485,1410,0.642,0.0
2941,37008,247.6,368,197,0,979,978,9383,2483,1410,0.642,0.0
2951,37008,248.7,368,197,0,979,978,9381,2481,1410,0.642,0.0
2961,37008,249.7,368,197,0,979,978,9379,2479,1410,0.643,0.0
2971,37008,250.7,369,197,0,979,978,9377,2477,1410,0.643,0.0
2981,37008,251.7,369,197,0,979,978,9375,2475,1410,0.643,0.0
2991,37008,252.8,369,197,0,979,978,9373,2473,1410,0.643,0.0
3001,37008,253.8,369,197,0,979,978,9371,2471,1410,0.643,0.0
3011,37008,254.8,369,197,0,979,978,9369,2469,1410,0.643,0.0
3021,37008,255.8,369,197,0,979,978,9368,2468,1410,0.643,0.0
3031,37008,256.9,369,197,0,979,978,9366,2466,1410,0.643,0.0
3041,37008,257.9,369,197,0,979,978,9364,2464,1410,0.643,0.0
3051,37008,258.9,369,197,0,979,978,9362,2462,1410,0.643,0.0
3061,37008,259.9,369,197,0,979,978,9360,2460,1410,0.643,0.0
3071,37008,260.9,369,197,0,979,978,9358,2458,1410,0.643,0.0
3081,37008,262.0,369,197,0,979,978,9356,2456,1410,0.643,0.0
3091,37008,263.0,369,197,0,979,978,9354,2454,1410,0.643,0.0
3101,37008,264.0,369,197,0,979,978,9352,2452,1410,0.643,0.0
3111,37008,265.0,369,197,0,979,978,9350,2450,1410,0.643,0.0
3121,37008,266.1,369,197,0,979,978,9348,2448,1410,0.643,0.0
3131,37008,267.1,369,197,0,979,978,9346,2446,1410,0.643,0.0
3141,37008,268.1,369,197,0,979,978,9344,2444,1410,0.643,0.0
3151,37008,269.1,369,197,0,979,979,9342,2442,1410,0.643,0.0
3161,37008,270.2,369,197,0,979,979,9340,2440,1410,0.643,0.0
3171,37008,271.2,369,197,0,979,979,9338,2438,1410,0.643,0.0
3181,37008,272.2,369,197,0,979,979,9336,2436,1410,0.643,0.0
3191,37008,273.2,369,197,0,979,979,9334,2434,1410,0.643,0.0
3201,37008,274.3,369,197,0,979,979,9332,2432,1410,0.643,0.0
3211,37008,275.3,369,197,0,979,979,9330,2430,1410,0.643,0.0
3221,37008,276.3,369,197,0,979,979,9328,2428,1410,0.643,0.0
3231,37008,277.3,369,198,0,979,979,9326,2426,1410,0.643,0.0
3241,37008,278.4,369,198,0,979,979,9324,2424,1410,0.643,0.0
3251,37008,279.4,369,198,0,979,979,9322,2422,1410,0.643,0.0
3261,37008,280.4,369,198,0,979,979,9321,2421,1410,0.643,0.0
3271,37008,281.4,369,198,0,979,979,9319,2419,1410,0.643,0.0
3281,37008,282.5,369,198,0,979,979,9317,2417,1410,0.643,0.0
3291,37008,283.5,369,198,0,979,979,9315,2415,1410,0.643,0.0
3301,37008,284.5,369,198,0,979,979,9313,2413,1410,0.644,0.0
3311,37008,285.5,369,198,0,979,979,9311,2411,1410,0.644,0.0
3321,37008,286.6,369,198,0,979,979,9309,2409,1410,0.644,0.0
3331,37008,287.6,369,198,0,979,979,9307,2407,1410,0.644,0.0
3341,37008,288.6,369,198,0,979,979,9305,2405,1410,0.644,0.0
3351,37008,289.6,369,198,0,979,979,9303,2403,1410,0.644,0.0
3361,37008,290.7,369,198,0,979,979,9301,2401,1410,0.644,0.0
3371,37008,291.7,369,198,0,979,979,9299,2399,1410,0.644,0.0
3381,37008,292.7,369,198,0,979,979,9297,2397,1410,0.644,0.0
3391,37008,293.7,369,198,0,979,979,9295,2395,1410,0.644,0.0
3401,37008,294.8,369,198,0,979,979,9293,2393,1410,0.644,0.0
3411,37008,295.8,369,198,0,979,979,9291,2391,1410,0.644,0.0
3421,37008,296.8,369,198,0,979,979,9289,2389,1410,0.644,0.0
3431,37008,297.8,369,198,0,979,979,9287,2387,1410,0.644,0.0
3441,37008,298.9,369,198,0,979,979,9285,2385,1410,0.644,0.0
3451,37008,299.9,369,198,0,979,979,9283,2383,1410,0.644,0.0
3461,37008,300.9,369,198,0,979,979,9281,2381,1410,0.644,0.0
3471,37008,302.0,369,198,0,979,979,9279,2379,1410,0.644,0.0
3481,37008,303.0,369,198,0,979,979,9277,2377,1410,0.644,0.0
3491,37008,304.0,369,198,0,979,979,9275,2375,1410,0.644,0.0
3501,37008,305.0,369,198,0,979,979,9273,2373,1410,0.644,0.0
3511,37008,306.1,369,198,0,979,979,9272,2372,1410,0.644,0.0
3521,37008,307.1,369,198,0,979,979,9270,2370,1410,0.644,0.0
3531,37008,308.1,369,198,0,979,979,9268,2368,1410,0.644,0.0
3541,37008,309.1,369,198,0,979,979,9266,2366,1410,0.644,0.0
3551,37008,310.2,369,198,0,979,979,9264,2364,1410,0.644,0.0
3561,37008,311.2,369,198,0,979,979,9262,2362,1410,0.644,0.0
3571,37008,312.2,370,198,0,979,979,9260,2360,1410,0.644,0.0
3581,37008,313.2,370,198,0,979,979,9258,2358,1410,0.644,0.0
3591,37008,314.3,370,198,0,979,979,9256,2356,1410,0.644,0.0
3601,37008,315.3,370,198,0,979,979,9254,2354,1410,0.644,0.0
3611,37008,316.3,370,198,0,979,979,9252,2352,1410,0.644,0.0
3621,37008,317.3,370,198,0,979,979,9250,2350,1410,0.644,0.0
3631,37008,318.4,370,198,0,979,979,9248,2348,1410,0.644,0.0
3641,37008,319.4,370,198,0,979,979,9246,2346,1410,0.644,0.0
3651,37008,320.4,370,198,0,979,979,9244,2344,1410,0.644,0.0
3661,37008,321.5,370,198,0,979,979,9242,2342,1410,0.645,0.0
3671,37008,322.5,370,198,0,979,979,9240,2340,1410,0.645,0.0
3681,37008,323.5,370,198,0,979,979,9238,2338,1410,0.645,0.0
3691,37008,324.5,370,198,0,979,979,9236,2336,1410,0.645,0.0
3701,37008,325.6,370,198,0,979,979,9234,2334,1410,0.645,0.0
3711,37008,326.6,370,198,0,979,979,9232,2332,1410,0.645,0.0
3721,37008,327.6,370,198,0,979,979,9230,2330,1410,0.645,0.0
3731,37008,328.6,370,198,0,979,979,9228,2328,1410,0.645,0.0
3741,37008,329.7,370,198,0,979,979,9226,2326,1410,0.645,0.0
3751,37008,330.7,370,198,0,979,979,9225,2325,1410,0.645,0.0
3761,37008,331.7,370,198,0,979,979,9223,2323,1410,0.645,0.0
3771,37008,332.8,370,198,0,979,979,9221,2321,1410,0.645,0.0
3781,37008,333.8,370,198,0,979,979,9219,2319,1410,0.645,0.0
3791,37008,334.8,370,198,0,979,979,9217,2317,1410,0.645,0.0
3801,37008,335.8,370,198,0,979,979,9215,2315,1410,0.645,0.0
3811,37008,336.9,370,198,0,979,979,9213,2313,1410,0.645,0.0
3821,37008,337.9,370,198,0,979,979,9211,2311,1410,0.645,0.0
3831,37008,338.9,370,198,0,979,979,9209,2309,1410,0.645,0.0
3841,37008,339.9,370,198,0,979,979,9207,2307,1410,0.645,0.0
3851,37008,341.0,370,198,0,979,979,9205,2305,1410,0.645,0.0
3861,37008,342.0,370,198,0,979,979,9203,2303,1410,0.645,0.0
3871,37008,343.0,370,198,0,979,979,9201,2301,1410,0.645,0.0
3881,37008,344.1,370,198,0,979,979,9199,2299,1410,0.645,0.0
3891,37008,345.1,370,198,0,979,979,9197,2297,1410,0.645,0.0
3901,37008,346.1,370,198,0,979,979,9195,2295,1410,0.645,0.0
3911,37008,347.1,370,198,0,979,979,9193,2293,1410,0.645,0.0
3921,37008,348.2,370,198,0,979,979,9191,2291,1410,0.645,0.0
3931,37008,349.2,370,198,0,979,979,9189,2289,1410,0.645,0.0
3941,37008,350.2,370,198,0,979,979,9187,2287,1410,0.645,0.0
3951,37008,351.3,370,198,0,979,979,9185,2285,1410,0.645,0.0
3961,37008,352.3,370,198,0,979,979,9183,2283,1410,0.645,0.0
3971,37008,353.3,370,198,0,979,979,9181,2281,1410,0.645,0.0
3981,37008,354.3,370,198,0,979,979,9179,2279,1410,0.645,0.0
3991,37008,355.4,370,198,0,979,979,9178,2278,1410,0.645,0.0
4001,37008,356.4,370,198,0,979,979,9176,2276,1410,0.645,0.0
4011,37008,357.4,370,198,0,979,979,9174,2274,1410,0.645,0.0
4021,37008,358.4,370,198,0,979,979,9172,2272,1410,0.646,0.0
4031,37008,359.5,370,198,0,979,979,9170,2270,1410,0.646,0.0
4041,37008,360.5,370,198,0,979,979,9168,2268,1410,0.646,0.0
4051,37008,361.5,370,198,0,979,979,9166,2266,1410,0.646,0.0
4061,37008,362.6,370,198,0,979,979,9164,2264,1410,0.646,0.0
4071,37008,363.6,370,198,0,979,979,9162,2262,1410,0.646,0.0
4081,37008,364.6,370,198,0,979,979,9160,2260,1410,0.646,0.0
4091,37008,365.6,370,198,0,979,979,9158,2258,1410,0.646,0.0
4101,37008,366.7,370,198,0,979,979,9156,2256,1410,0.646,0.0
4111,37008,367.7,370,198,0,979,979,9154,2254,1410,0.646,0.0
4121,37008,368.7,370,198,0,979,979,9152,2252,1410,0.646,0.0
4131,37008,369.8,370,198,0,979,979,9150,2250,1410,0.646,0.0
4141,37008,370.8,370,198,0,979,979,9148,2248,1410,0.646,0.0
4151,37008,371.8,370,198,0,979,979,9146,2246,1410,0.646,0.0
4161,37008,372.9,370,198,0,979,979,9144,2244,1410,0.646,0.0
4171,37008,373.9,370,198,0,979,979,9142,2242,1410,0.646,0.0
4181,37008,374.9,370,198,0,979,979,9140,2240,1410,0.646,0.0
4191,37008,375.9,370,198,0,979,979,9138,2238,1410,0.646,0.0
4201,37008,377.0,370,198,0,979,979,9136,2236,1410,0.646,0.0
4211,37008,378.0,371,198,0,979,979,9134,2234,1410,0.646,0.0
4221,37008,379.0,371,198,0,979,979,9132,2232,1410,0.646,0.0
4231,37008,380.1,371,198,0,979,979,9130,2230,1410,0.646,0.0
4241,37008,381.1,371,198,0,979,979,9129,2229,1410,0.646,0.0
4251,37008,382.1,371,198,0,979,979,9127,2227,1410,0.646,0.0
4261,37008,383.1,371,198,0,979,979,9125,2225,1410,0.646,0.0
4271,37008,384.2,371,198,0,979,979,9123,2223,1410,0.646,0.0
4281,37008,385.2,371,198,0,979,979,9121,2221,1410,0.646,0.0
4291,37008,386.2,371,198,0,979,979,9119,2219,1410,0.646,0.0
4301,37008,387.3,371,198,0,979,979,9117,2217,1410,0.646,0.0
4311,37008,388.3,371,198,0,979,979,9115,2215,1410,0.646,0.0
4321,37008,389.3,371,199,0,979,979,9113,2213,1410,0.646,0.0
4331,37008,390.3,371,199,0,979,979,9111,2211,1410,0.646,0.0
4341,37008,391.4,371,199,0,979,979,9109,2209,1410,0.646,0.0
4351,37008,392.4,371,199,0,979,979,9107,2207,1410,0.646,0.0
4361,37008,393.4,371,199,0,979,979,9105,2205,1410,0.646,0.0
4371,37008,394.5,371,199,0,979,979,9103,2203,1410,0.646,0.0
4381,37008,395.5,371,199,0,979,979,9101,2201,1410,0.646,0.0
4391,37008,396.5,371,199,0,979,979,9099,2199,1410,0.647,0.0
4401,37008,397.6,371,199,0,979,979,9097,2197,1410,0.647,0.0
4411,37008,398.6,371,199,0,979,979,9095,2195,1410,0.647,0.0
4421,37008,399.6,371,199,0,979,979,9093,2193,1410,0.647,0.0
