# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 188 lb
# Cruise Altitude: 37000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 12:05:28
# Original Data Points: 1380
# Sampled Data Points (5-sec intervals): 1380
# Time Range: 0 - 10210 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
1796,35184,136.1,304,167,460,1061,813,9791,2703,764,0.53,2.5
1800,35222,136.6,304,167,458,1059,813,9790,2702,763,0.53,2.5
1806,35260,137.0,304,167,456,1057,812,9789,2701,761,0.53,2.5
1810,35298,137.4,304,167,455,1055,811,9788,2700,760,0.53,2.5
1816,35336,137.8,304,166,453,1053,810,9787,2699,759,0.53,2.5
1820,35374,138.2,304,166,451,1051,809,9785,2697,757,0.53,2.5
1826,35411,138.7,304,166,449,1049,808,9784,2696,756,0.53,2.5
1830,35448,139.1,304,166,447,1047,808,9783,2695,755,0.53,2.4
1836,35485,139.5,304,166,445,1045,807,9782,2694,753,0.53,2.4
1840,35522,139.9,304,166,443,1044,806,9781,2693,752,0.53,2.4
1846,35559,140.3,304,165,441,1042,805,9780,2692,751,0.53,2.4
1850,35596,140.8,304,165,439,1040,805,9779,2691,749,0.53,2.4
1855,35632,141.2,304,165,437,1038,804,9778,2690,748,0.53,2.4
1860,35669,141.6,304,165,435,1036,803,9777,2689,747,0.53,2.4
1865,35705,142.0,304,165,433,1034,802,9776,2688,745,0.53,2.4
1870,35741,142.5,304,165,431,1033,801,9775,2687,744,0.53,2.4
1875,35777,142.9,304,164,429,1031,801,9774,2686,743,0.53,2.4
1881,35812,143.3,304,164,427,1029,800,9773,2685,741,0.53,2.3
1886,35848,143.7,304,164,426,1027,799,9772,2684,740,0.53,2.3
1891,35883,144.1,304,164,424,1025,799,9771,2683,739,0.53,2.3
1896,35919,144.6,304,164,422,1024,798,9770,2682,738,0.53,2.3
1901,35954,145.0,304,164,420,1022,797,9769,2681,736,0.53,2.3
1906,35988,145.4,304,164,418,1020,796,9768,2680,735,0.53,2.3
1910,36023,145.8,304,163,416,1018,796,9767,2679,734,0.53,2.3
1916,36058,146.3,304,163,414,1017,795,9766,2678,733,0.53,2.3
1920,36092,146.7,304,163,412,1015,794,9765,2677,731,0.53,2.3
1926,36128,147.1,304,164,428,1028,799,9764,2676,741,0.53,2.3
1930,36164,147.5,304,164,426,1027,799,9763,2675,740,0.53,2.3
1936,36199,147.9,304,164,424,1025,798,9762,2674,738,0.53,2.3
1940,36234,148.4,304,164,422,1023,797,9761,2673,737,0.53,2.3
1946,36269,148.8,304,164,421,1021,796,9760,2672,736,0.53,2.3
1950,36304,149.2,304,164,419,1020,796,9759,2671,735,0.53,2.3
1956,36339,149.6,304,163,417,1018,795,9758,2670,733,0.53,2.3
1960,36374,150.1,304,163,415,1016,794,9757,2669,732,0.53,2.3
1966,36408,150.5,304,163,413,1015,794,9756,2668,731,0.53,2.3
1970,36443,150.9,304,163,411,1013,793,9755,2667,730,0.53,2.3
1975,36477,151.3,304,163,409,1011,792,9754,2666,729,0.53,2.2
1980,36511,151.7,304,163,408,1010,792,9753,2665,727,0.53,2.2
1985,36545,152.2,304,163,406,1008,791,9752,2664,726,0.53,2.2
1990,36579,152.6,304,162,404,1006,790,9751,2663,725,0.53,2.2
1996,36612,153.0,304,162,402,1005,790,9750,2662,724,0.53,2.2
2001,36646,153.4,304,162,400,1003,789,9749,2661,723,0.53,2.2
2006,36679,153.9,304,162,399,1001,788,9748,2660,721,0.53,2.2
2011,36712,154.3,304,162,397,1000,788,9747,2659,720,0.53,2.2
2016,36745,154.7,304,162,395,998,787,9746,2658,719,0.53,2.2
2020,36778,155.1,304,162,393,997,786,9745,2657,718,0.53,2.2
2026,36810,155.5,304,162,391,995,786,9744,2656,717,0.53,2.1
2030,36843,156.0,304,161,390,993,785,9743,2655,716,0.53,2.1
2036,36875,156.4,304,161,388,992,785,9742,2654,714,0.53,2.1
2040,36907,156.8,304,161,386,990,784,9741,2653,713,0.53,2.1
2046,36940,157.2,304,161,384,989,783,9740,2652,712,0.53,2.1
2050,36971,157.7,304,161,382,987,783,9739,2651,711,0.53,2.1
2056,37003,158.1,304,161,381,985,782,9738,2650,710,0.53,2.1
2062,37010,158.6,306,162,0,985,782,9736,2648,851,0.533,0.0
2066,37010,159.0,308,163,0,984,787,9735,2647,709,0.537,0.0
2072,37010,159.4,310,164,0,984,792,9734,2646,708,0.54,0.0
2076,37010,159.9,312,165,0,984,796,9733,2645,708,0.543,0.0
2082,37010,160.3,313,166,0,983,801,9733,2645,708,0.546,0.0
2086,37010,160.8,315,167,0,983,806,9732,2644,708,0.549,0.0
2092,37010,161.2,317,168,0,983,811,9731,2643,707,0.552,0.0
2096,37010,161.6,318,169,0,982,815,9730,2642,707,0.555,0.0
2102,37010,162.1,320,170,0,982,820,9729,2641,707,0.558,0.0
2106,37010,162.5,322,171,0,982,824,9728,2640,707,0.561,0.0
2112,37010,163.0,323,171,0,981,829,9727,2639,707,0.563,0.0
2116,37010,163.4,325,172,0,981,833,9726,2638,706,0.566,0.0
2122,37010,163.9,326,173,0,981,838,9725,2637,706,0.568,0.0
2126,37010,164.3,327,174,0,981,842,9724,2636,706,0.571,0.0
2132,37010,164.8,329,174,0,981,846,9723,2635,706,0.573,0.0
2136,37010,165.2,330,175,0,980,850,9722,2634,706,0.575,0.0
2142,37010,165.7,331,176,0,980,854,9721,2633,706,0.577,0.0
2146,37010,166.2,332,177,0,980,858,9720,2632,706,0.579,0.0
2152,37010,166.6,334,177,0,980,861,9719,2631,706,0.582,0.0
2156,37010,167.1,335,178,0,980,865,9718,2630,706,0.583,0.0
2162,37010,167.6,336,179,0,980,869,9717,2629,705,0.585,0.0
2166,37010,168.0,337,179,0,980,872,9716,2628,705,0.587,0.0
2172,37010,168.5,338,180,0,980,876,9715,2627,705,0.589,0.0
2176,37010,169.0,339,180,0,979,879,9714,2626,705,0.591,0.0
2182,37010,169.4,340,181,0,979,882,9713,2625,705,0.592,0.0
2186,37010,169.9,341,181,0,979,885,9712,2624,705,0.594,0.0
2192,37010,170.4,342,182,0,979,888,9711,2623,705,0.596,0.0
2196,37010,170.9,342,182,0,979,891,9710,2622,705,0.597,0.0
2202,37010,171.3,343,183,0,979,894,9709,2621,705,0.599,0.0
2206,37010,171.8,344,183,0,979,897,9708,2620,705,0.6,0.0
2212,37010,172.3,345,184,0,979,900,9707,2619,705,0.601,0.0
2216,37010,172.8,346,184,0,979,902,9706,2618,705,0.603,0.0
2222,37010,173.3,346,185,0,979,905,9705,2617,705,0.604,0.0
2226,37010,173.7,347,185,0,979,907,9704,2616,705,0.605,0.0
2232,37010,174.2,348,185,0,979,910,9703,2615,705,0.606,0.0
2236,37010,174.7,348,186,0,979,912,9702,2614,705,0.607,0.0
2242,37010,175.2,349,186,0,979,914,9701,2613,705,0.609,0.0
2246,37010,175.7,350,186,0,979,916,9700,2612,705,0.61,0.0
2252,37010,176.2,350,187,0,979,918,9699,2611,705,0.611,0.0
2256,37010,176.7,351,187,0,979,921,9698,2610,705,0.612,0.0
2262,37010,177.1,351,187,0,979,923,9697,2609,705,0.613,0.0
2266,37010,177.6,352,188,0,979,924,9696,2608,705,0.614,0.0
2272,37010,178.1,352,188,0,979,926,9695,2607,705,0.614,0.0
2276,37010,178.6,353,188,0,979,928,9694,2606,705,0.615,0.0
2282,37010,179.1,353,189,0,979,930,9693,2605,705,0.616,0.0
2286,37010,179.6,354,189,0,979,932,9692,2604,705,0.617,0.0
2292,37010,180.1,354,189,0,979,933,9691,2603,705,0.618,0.0
2296,37010,180.6,355,189,0,979,935,9690,2602,705,0.618,0.0
2302,37010,181.1,355,190,0,979,936,9689,2601,705,0.619,0.0
2306,37010,181.6,356,190,0,979,938,9688,2600,705,0.62,0.0
2312,37010,182.1,356,190,0,979,939,9687,2599,705,0.62,0.0
2322,37010,183.0,356,190,0,939,939,9686,2598,1353,0.62,0.0
2332,37010,184.0,356,190,0,939,939,9684,2596,1353,0.62,0.0
2342,37010,185.0,356,190,0,939,939,9682,2594,1353,0.62,0.0
2352,37010,186.0,356,190,0,939,939,9680,2592,1352,0.62,0.0
2362,37010,187.0,356,190,0,939,939,9678,2590,1352,0.62,0.0
2372,37010,188.0,356,190,0,939,939,9676,2588,1352,0.62,0.0
2382,37010,189.0,356,190,0,939,939,9674,2586,1352,0.62,0.0
2392,37010,190.0,356,190,0,939,939,9672,2584,1352,0.62,0.0
2402,37010,190.9,356,190,0,939,939,9671,2583,1352,0.62,0.0
2412,37010,191.9,356,190,0,939,939,9669,2581,1352,0.62,0.0
2422,37010,192.9,356,190,0,939,939,9667,2579,1352,0.62,0.0
2432,37010,193.9,356,190,0,939,939,9665,2577,1352,0.62,0.0
2442,37010,194.9,356,190,0,939,939,9663,2575,1352,0.62,0.0
2452,37010,195.9,356,190,0,939,939,9661,2573,1351,0.62,0.0
2462,37010,196.9,356,190,0,938,938,9659,2571,1351,0.62,0.0
2472,37010,197.9,356,190,0,938,938,9657,2569,1351,0.62,0.0
2482,37010,198.9,356,190,0,938,938,9656,2568,1351,0.62,0.0
2492,37010,199.8,356,190,0,938,938,9654,2566,1351,0.62,0.0
2502,37010,200.8,356,190,0,938,938,9652,2564,1351,0.62,0.0
2512,37010,201.8,356,190,0,938,938,9650,2562,1351,0.62,0.0
2522,37010,202.8,356,190,0,938,938,9648,2560,1351,0.62,0.0
2532,37010,203.8,356,190,0,938,938,9646,2558,1351,0.62,0.0
2542,37010,204.8,356,190,0,938,938,9644,2556,1351,0.62,0.0
2552,37010,205.8,356,190,0,938,938,9642,2554,1350,0.62,0.0
2562,37010,206.8,356,190,0,938,938,9641,2553,1350,0.62,0.0
2572,37010,207.7,356,190,0,938,938,9639,2551,1350,0.62,0.0
2582,37010,208.7,356,190,0,938,938,9637,2549,1350,0.62,0.0
2592,37010,209.7,356,190,0,938,938,9635,2547,1350,0.62,0.0
2602,37010,210.7,356,190,0,937,937,9633,2545,1350,0.62,0.0
2612,37010,211.7,356,190,0,937,937,9631,2543,1350,0.62,0.0
2622,37010,212.7,356,190,0,937,937,9629,2541,1350,0.62,0.0
2632,37010,213.7,356,190,0,937,937,9627,2539,1350,0.62,0.0
2642,37010,214.7,356,190,0,937,937,9626,2538,1350,0.62,0.0
2652,37010,215.6,356,190,0,937,937,9624,2536,1350,0.62,0.0
2662,37010,216.6,356,190,0,937,937,9622,2534,1349,0.62,0.0
2672,37010,217.6,356,190,0,937,937,9620,2532,1349,0.62,0.0
2682,37010,218.6,356,190,0,937,937,9618,2530,1349,0.62,0.0
2692,37010,219.6,356,190,0,937,937,9616,2528,1349,0.62,0.0
2702,37010,220.6,356,190,0,937,937,9614,2526,1349,0.62,0.0
2712,37010,221.6,356,190,0,937,937,9612,2524,1349,0.62,0.0
2722,37010,222.6,356,190,0,937,937,9611,2523,1349,0.62,0.0
2732,37010,223.5,356,190,0,937,937,9609,2521,1349,0.62,0.0
2742,37010,224.5,356,190,0,937,937,9607,2519,1349,0.62,0.0
2752,37010,225.5,356,190,0,936,936,9605,2517,1349,0.62,0.0
2762,37010,226.5,356,190,0,936,936,9603,2515,1348,0.62,0.0
2772,37010,227.5,356,190,0,936,936,9601,2513,1348,0.62,0.0
2782,37010,228.5,356,190,0,936,936,9599,2511,1348,0.62,0.0
2792,37010,229.5,356,190,0,936,936,9597,2509,1348,0.62,0.0
2802,37010,230.5,356,190,0,936,936,9596,2508,1348,0.62,0.0
2812,37010,231.4,356,190,0,936,936,9594,2506,1348,0.62,0.0
2822,37010,232.4,356,190,0,936,936,9592,2504,1348,0.62,0.0
2832,37010,233.4,356,190,0,936,936,9590,2502,1348,0.62,0.0
2842,37010,234.4,356,190,0,936,936,9588,2500,1348,0.62,0.0
2852,37010,235.4,356,190,0,936,936,9586,2498,1348,0.62,0.0
2862,37010,236.4,356,190,0,936,936,9584,2496,1347,0.62,0.0
2872,37010,237.4,356,190,0,936,936,9582,2494,1347,0.62,0.0
2882,37010,238.4,356,190,0,936,936,9581,2493,1347,0.62,0.0
2892,37010,239.3,356,190,0,936,936,9579,2491,1347,0.62,0.0
2902,37010,240.3,356,190,0,935,935,9577,2489,1347,0.62,0.0
2912,37010,241.3,356,190,0,935,935,9575,2487,1347,0.62,0.0
2922,37010,242.3,356,190,0,935,935,9573,2485,1347,0.62,0.0
2932,37010,243.3,356,190,0,935,935,9571,2483,1347,0.62,0.0
2942,37010,244.3,356,190,0,935,935,9569,2481,1347,0.62,0.0
2952,37010,245.3,356,190,0,935,933071,37008,258.4,356,190,02962,37010,246.3,356,190,0,935,935,9566,2478,1347,0.62,0.0
2972,37010,247.3,356,190,0,935,935,9564,2476,1346,0.62,0.0
2982,37010,248.2,356,190,0,935,935,9562,2474,1346,0.62,0.0
2992,37010,249.2,356,190,0,935,935,9560,2472,1346,0.62,0.0
3002,37010,250.2,356,190,0,935,935,9558,2470,1346,0.62,0.0
3012,37010,251.2,356,190,0,935,935,9556,2468,1346,0.62,0.0
3022,37010,252.2,356,190,0,935,935,9554,2466,1346,0.62,0.0
3032,37010,253.2,356,190,0,935,935,9553,2465,1346,0.62,0.0
3042,37010,254.2,356,190,0,935,935,9551,2463,1346,0.62,0.0
3052,37010,255.2,356,190,0,934,934,9549,2461,1346,0.62,0.0
3062,37010,256.1,356,190,0,934,934,9547,2459,1346,0.62,0.0
3072,37010,257.1,356,190,0,934,934,9545,2457,1345,0.62,0.0
3082,37010,258.1,356,190,0,934,934,9543,2455,1345,0.62,0.0
3092,37010,259.1,356,190,0,934,934,9541,2453,1345,0.62,0.0
3102,37010,260.1,356,190,0,934,934,9539,2451,1345,0.62,0.0
3112,37010,261.1,356,190,0,934,934,9538,2450,1345,0.62,0.0
3122,37010,262.1,356,190,0,934,934,9536,2448,1345,0.62,0.0
3132,37010,263.1,356,190,0,934,934,9534,2446,1345,0.62,0.0
3142,37010,264.0,356,190,0,934,934,9532,2444,1345,0.62,0.0
3152,37010,265.0,356,190,0,934,934,9530,2442,1345,0.62,0.0
3162,37010,266.0,356,190,0,934,934,9528,2440,1345,0.62,0.0
3172,37010,267.0,356,190,0,934,934,9526,2438,1345,0.62,0.0
3182,37010,268.0,356,190,0,934,934,9524,2436,1344,0.62,0.0
3192,37010,269.0,356,190,0,934,934,9523,2435,1344,0.62,0.0
3202,37010,270.0,356,190,0,934,934,9521,2433,1344,0.62,0.0
3212,37010,271.0,356,190,0,933,933,9519,2431,1344,0.62,0.0
3222,37010,271.9,356,190,0,933,933,9517,2429,1344,0.62,0.0
3232,37010,272.9,356,190,0,933,933,9515,2427,1344,0.62,0.0
3242,37010,273.9,356,190,0,933,933,9513,2425,1344,0.62,0.0
3252,37010,274.9,356,190,0,933,933,9511,2423,1344,0.62,0.0
3262,37010,275.9,356,190,0,933,933,9510,2422,1344,0.62,0.0
3272,37010,276.9,356,190,0,933,933,9508,2420,1344,0.62,0.0
3282,37010,277.9,356,190,0,933,933,9506,2418,1343,0.62,0.0
3292,37010,278.9,356,190,0,933,933,9504,2416,1343,0.62,0.0
3302,37010,279.8,356,190,0,933,933,9502,2414,1343,0.62,0.0
3312,37010,280.8,356,190,0,933,933,9500,2412,1343,0.62,0.0
3322,37010,281.8,356,190,0,933,933,9498,2410,1343,0.62,0.0
3332,37010,282.8,356,190,0,933,933,9496,2408,1343,0.62,0.0
3342,37010,283.8,356,190,0,933,933,9495,2407,1343,0.62,0.0
3352,37010,284.8,356,190,0,933,933,9493,2405,1343,0.62,0.0
3362,37010,285.8,356,190,0,932,932,9491,2403,1343,0.62,0.0
3372,37010,286.8,356,190,0,932,932,9489,2401,1343,0.62,0.0
3382,37010,287.7,356,190,0,932,932,9487,2399,1343,0.62,0.0
3392,37010,288.7,356,190,0,932,932,9485,2397,1342,0.62,0.0
3402,37010,289.7,356,190,0,932,932,9483,2395,1342,0.62,0.0
3412,37010,290.7,356,190,0,932,932,9482,2394,1342,0.62,0.0
3422,37010,291.7,356,190,0,932,932,9480,2392,1342,0.62,0.0
3432,37010,292.7,356,190,0,932,932,9478,2390,1342,0.62,0.0
3442,37010,293.7,356,190,0,932,932,9476,2388,1342,0.62,0.0
3452,37010,294.7,356,190,0,932,932,9474,2386,1342,0.62,0.0
3462,37010,295.6,356,190,0,932,932,9472,2384,1342,0.62,0.0
3472,37010,296.6,356,190,0,932,932,9470,2382,1342,0.62,0.0
3482,37010,297.6,356,190,0,932,932,9469,2381,1342,0.62,0.0
3492,37010,298.6,356,190,0,932,932,9467,2379,1342,0.62,0.0
3502,37010,299.6,356,190,0,932,932,9465,2377,1341,0.62,0.0
3512,37010,300.6,356,190,0,931,931,9463,2375,1341,0.62,0.0
3522,37010,301.6,356,190,0,931,931,9461,2373,1341,0.62,0.0
3532,37010,302.6,356,190,0,931,931,9459,2371,1341,0.62,0.0
3542,37010,303.6,356,190,0,931,931,9457,2369,1341,0.62,0.0
3552,37010,304.5,356,190,0,931,931,9455,2367,1341,0.62,0.0
3562,37010,305.5,356,190,0,931,931,9454,2366,1341,0.62,0.0
3572,37010,306.5,356,190,0,931,931,9452,2364,1341,0.62,0.0
3582,37010,307.5,356,190,0,931,931,9450,2362,1341,0.62,0.0
3592,37010,308.5,356,190,0,931,931,9448,2360,1341,0.62,0.0
3602,37010,309.5,356,190,0,931,931,9446,2358,1340,0.62,0.0
3612,37010,310.5,356,190,0,931,931,9444,2356,1340,0.62,0.0
3622,37010,311.5,356,190,0,931,931,9442,2354,1340,0.62,0.0
3632,37010,312.4,356,190,0,931,931,9441,2353,1340,0.62,0.0
3642,37010,313.4,356,190,0,931,931,9439,2351,1340,0.62,0.0
3652,37010,314.4,356,190,0,931,931,9437,2349,1340,0.62,0.0
3662,37010,315.4,356,190,0,930,930,9435,2347,1340,0.62,0.0
3672,37010,316.4,356,190,0,930,930,9433,2345,1340,0.62,0.0
3682,37010,317.4,356,190,0,930,930,9431,2343,1340,0.62,0.0
3692,37010,318.4,356,190,0,930,930,9429,2341,1340,0.62,0.0
3702,37010,319.4,356,190,0,930,930,9428,2340,1340,0.62,0.0
3712,37010,320.3,356,190,0,930,930,9426,2338,1339,0.62,0.0
3722,37010,321.3,356,190,0,930,930,9424,2336,1339,0.62,0.0
3732,37010,322.3,356,190,0,930,930,9422,2334,1339,0.62,0.0
3741,37010,323.3,356,190,0,930,930,9420,2332,1339,0.62,0.0
3751,37010,324.3,356,190,0,930,930,9418,2330,1339,0.62,0.0
3761,37010,325.3,356,190,0,930,930,9416,2328,1339,0.62,0.0
3771,37010,326.3,356,190,0,930,930,9415,2327,1339,0.62,0.0
3782,37010,327.3,356,190,0,930,930,9413,2325,1339,0.62,0.0
3792,37010,328.2,356,190,0,930,930,9411,2323,1339,0.62,0.0
3802,37010,329.2,356,190,0,930,930,9409,2321,1339,0.62,0.0
3812,37010,330.2,356,190,0,930,930,9407,2319,1339,0.62,0.0
3822,37010,331.2,356,190,0,929,929,9405,2317,1338,0.62,0.0
3832,37010,332.2,356,190,0,929,929,9403,2315,1338,0.62,0.0
3842,37010,333.2,356,190,0,929,929,9402,2314,1338,0.62,0.0
3852,37010,334.2,356,190,0,929,929,9400,2312,1338,0.62,0.0
3862,37010,335.2,356,190,0,929,929,9398,2310,1338,0.62,0.0
3872,37010,336.1,356,190,0,929,929,9396,2308,1338,0.62,0.0
3882,37010,337.1,356,190,0,929,929,9394,2306,1338,0.62,0.0
3892,37010,338.1,356,190,0,929,929,9392,2304,1338,0.62,0.0
3902,37010,339.1,356,190,0,929,929,9390,2302,1338,0.62,0.0
3912,37010,340.1,356,190,0,929,929,9389,2301,1338,0.62,0.0
3922,37010,341.1,356,190,0,929,929,9387,2299,1337,0.62,0.0
3932,37010,342.1,356,190,0,929,929,9385,2297,1337,0.62,0.0
3942,37010,343.1,356,190,0,929,929,9383,2295,1337,0.62,0.0
3952,37010,344.0,356,190,0,929,929,9381,2293,1337,0.62,0.0
3961,37010,345.0,356,190,0,929,929,9379,2291,1337,0.62,0.0
3971,37010,346.0,356,190,0,928,928,9377,2289,1337,0.62,0.0
3981,37010,347.0,356,190,0,928,928,9376,2288,1337,0.62,0.0
3991,37010,348.0,356,190,0,928,928,9374,2286,1337,0.62,0.0
4001,37010,349.0,356,190,0,928,928,9372,2284,1337,0.62,0.0
4012,37010,350.0,356,190,0,928,928,9370,2282,1337,0.62,0.0
4022,37010,351.0,356,190,0,928,928,9368,2280,1337,0.62,0.0
4032,37010,352.0,356,190,0,928,928,9366,2278,1336,0.62,0.0
4042,37010,352.9,356,190,0,928,928,9364,2276,1336,0.62,0.0
4052,37010,353.9,356,190,0,928,928,9363,2275,1336,0.62,0.0
4062,37010,354.9,356,190,0,928,928,9361,2273,1336,0.62,0.0
4072,37010,355.9,356,190,0,928,928,9359,2271,1336,0.62,0.0
4082,37010,356.9,356,190,0,928,928,9357,2269,1336,0.62,0.0
4092,37010,357.9,356,190,0,928,928,9355,2267,1336,0.62,0.0
4102,37010,358.9,356,190,0,928,928,9353,2265,1336,0.62,0.0
4112,37010,359.9,356,190,0,928,928,9351,2263,1336,0.62,0.0
4122,37010,360.8,356,190,0,928,928,9350,2262,1336,0.62,0.0
4132,37010,361.8,356,190,0,927,927,9348,2260,1336,0.62,0.0
4142,37010,362.8,356,190,0,927,927,9346,2258,1335,0.62,0.0
4152,37010,363.8,356,190,0,927,927,9344,2256,1335,0.62,0.0
4162,37010,364.8,356,190,0,927,927,9342,2254,1335,0.62,0.0
4172,37010,365.8,356,190,0,927,927,9340,2252,1335,0.62,0.0
4182,37010,366.8,356,190,0,927,927,9338,2250,1335,0.62,0.0
4192,37010,367.8,356,190,0,927,927,9337,2249,1335,0.62,0.0
4202,37010,368.7,356,190,0,927,927,9335,2247,1335,0.62,0.0
4212,37010,369.7,356,190,0,927,927,9333,2245,1335,0.62,0.0
4222,37010,370.7,356,190,0,927,927,9331,2243,1335,0.62,0.0
4232,37010,371.7,356,190,0,927,927,9329,2241,1335,0.62,0.0
4242,37010,372.7,356,190,0,927,927,9327,2239,1335,0.62,0.0
4252,37010,373.7,356,190,0,927,927,9325,2237,1334,0.62,0.0
4262,37010,374.7,356,190,0,927,927,9324,2236,1334,0.62,0.0
4272,37010,375.7,356,190,0,927,927,9322,2234,1334,0.62,0.0
4282,37010,376.6,356,190,0,927,927,9320,2232,1334,0.62,0.0
4292,37010,377.6,356,190,0,926,926,9318,2230,1334,0.62,0.0
4302,37010,378.6,356,190,0,926,926,9316,2228,1334,0.62,0.0
4312,37010,379.6,356,190,0,926,926,9314,2226,1334,0.62,0.0
4322,37010,380.6,356,190,0,926,926,9312,2224,1334,0.62,0.0
4332,37010,381.6,356,190,0,926,926,9311,2223,1334,0.62,0.0
4342,37010,382.6,356,190,0,926,924461,37008,395.7,356,190,0,919,919,9109,2209,1324,0.62,0.0
4471,37008,396.7,356,190,0,919,919,9107,2207,1324,0.62,0.0
4481,37008,397.7,356,190,0,919,919,9105,2205,1324,0.62,0.0
4491,37008,398.7,356,190,0,919,919,9104,2204,1324,0.62,0.0
4501,37008,399.7,356,190,0,919,919,9102,2202,1324,0.62,0.0
4511,37008,400.7,356,190,0,919,919,9100,2200,1323,0.62,0.0
4521,37008,401.6,356,190,0,919,919,9098,2198,1323,0.62,0.0
4531,37008,402.6,356,190,0,919,919,9096,2196,1323,0.62,0.0
4541,37008,403.6,356,190,0,919,919,9094,2194,1323,0.62,0.0
4551,37008,404.6,356,190,0,919,919,9093,2193,1323,0.62,0.0
4561,37008,405.6,356,190,0,919,919,9091,2191,1323,0.62,0.0
4571,37008,406.6,356,190,0,919,919,9089,2189,1323,0.62,0.0
4581,37008,407.6,356,190,0,919,919,9087,2187,1323,0.62,0.0
4591,37008,408.6,356,190,0,919,919,9085,2185,1323,0.62,0.0
4601,37008,409.5,356,190,0,919,919,9083,2183,1323,0.62,0.0
4611,37008,410.5,356,190,0,918,918,9082,2182,1323,0.62,0.0
4621,37008,411.5,356,190,0,918,918,9080,2180,1322,0.62,0.0
4631,37008,412.5,356,190,0,918,918,9078,2178,1322,0.62,0.0
4641,37008,413.5,356,190,0,918,918,9076,2176,1322,0.62,0.0
4651,37008,414.5,356,190,0,918,918,9074,2174,1322,0.62,0.0
4661,37008,415.5,356,190,0,918,918,9072,2172,1322,0.62,0.0
4671,37008,416.5,356,190,0,918,918,9071,2171,1322,0.62,0.0
4681,37008,417.4,356,190,0,918,918,9069,2169,1322,0.62,0.0
4691,37008,418.4,356,190,0,918,918,9067,2167,1322,0.62,0.0
4701,37008,419.4,356,190,0,918,918,9065,2165,1322,0.62,0.0
4711,37008,420.4,356,190,0,918,918,9063,2163,1322,0.62,0.0
4721,37008,421.4,356,190,0,918,918,9061,2161,1322,0.62,0.0
4731,37008,422.4,356,190,0,918,918,9060,2160,1322,0.62,0.0
4741,37008,423.4,356,190,0,918,918,9058,2158,1321,0.62,0.0
4751,37008,424.4,356,190,0,918,918,9056,2156,1321,0.62,0.0
4761,37008,425.3,356,190,0,918,918,9054,2154,1321,0.62,0.0
4771,37008,426.3,356,190,0,917,917,9052,2152,1321,0.62,0.0
4781,37008,427.3,356,190,0,917,917,9050,2150,1321,0.62,0.0
4791,37008,428.3,356,190,0,917,917,9049,2149,1321,0.62,0.0
4801,37008,429.3,356,190,0,917,917,9047,2147,1321,0.62,0.0
4811,37008,430.3,356,190,0,917,917,9045,2145,1321,0.62,0.0
4821,37008,431.3,356,190,0,917,917,9043,2143,1321,0.62,0.0
4831,37008,432.3,356,190,0,917,917,9041,2141,1321,0.62,0.0
4841,37008,433.2,356,190,0,917,917,9039,2139,1321,0.62,0.0
4851,37008,434.2,356,190,0,917,917,9038,2138,1320,0.62,0.0
4861,37008,435.2,356,190,0,917,917,9036,2136,1320,0.62,0.0
4871,37008,436.2,356,190,0,917,917,9034,2134,1320,0.62,0.0
4881,37008,437.2,356,190,0,917,917,9032,2132,1320,0.62,0.0
4891,37008,438.2,356,190,0,917,917,9030,2130,1320,0.62,0.0
4901,37008,439.2,356,190,0,917,917,9028,2128,1320,0.62,0.0
4911,37008,440.2,356,190,0,917,917,9027,2127,1320,0.62,0.0
4921,37008,441.1,356,190,0,917,917,9025,2125,1320,0.62,0.0
4931,37008,442.1,356,190,0,916,916,9023,2123,1320,0.62,0.0
4941,37008,443.1,356,190,0,916,916,9021,2121,1320,0.62,0.0
4951,37008,444.1,356,190,0,916,916,9019,2119,1320,0.62,0.0
4961,37008,445.1,356,190,0,916,916,9017,2117,1319,0.62,0.0
4971,37008,446.1,356,190,0,916,916,9016,2116,1319,0.62,0.0
4981,37008,447.1,356,190,0,916,916,9014,2114,1319,0.62,0.0
4991,37008,448.1,356,190,0,916,916,9012,2112,1319,0.62,0.0
5001,37008,449.0,356,190,0,916,916,9010,2110,1319,0.62,0.0
5011,37008,450.0,356,190,0,916,916,9008,2108,1319,0.62,0.0
5021,37008,451.0,356,190,0,916,916,9006,2106,1319,0.62,0.0
5031,37008,452.0,356,190,0,916,916,9005,2105,1319,0.62,0.0
5041,37008,453.0,356,190,0,916,916,9003,2103,1319,0.62,0.0
5051,37008,454.0,356,190,0,916,916,9001,2101,1319,0.62,0.0
5061,37008,455.0,356,190,0,916,916,8999,2099,1319,0.62,0.0
5071,37008,456.0,356,190,0,916,916,8997,2097,1319,0.62,0.0
5081,37008,457.0,356,190,0,916,916,8995,2095,1318,0.62,0.0
5091,37008,457.9,356,190,0,916,916,8994,2094,1318,0.62,0.0
5101,37008,458.9,356,190,0,915,915,8992,2092,1318,0.62,0.0
